BR,São José do Jacuípe,BA
BR,São Miguel das Matas,BA
BR,São Sebastião do Passé,BA
BR,Sapeaçu,BA
BR,Sátiro Dias,BA
BR,Saubara,BA
BR,Saúde,BA
BR,Seabra,BA
BR,Sebastião Laranjeiras,BA
BR,Senhor do Bonfim,BA
BR,Serra do Ramalho,BA
BR,Sento Sé,BA
BR,Serra Dourada,BA
BR,Serra Preta,BA
BR,Serrinha,BA
BR,Serrolândia,BA
BR,Simões Filho,BA
BR,Sítio do Mato,BA
BR,Sítio do Quinto,BA
BR,Sobradinho,BA
BR,Souto Soares,BA
BR,Tabocas do Brejo Velho,BA
BR,Tanhaçu,BA
BR,Tanque Novo,BA
BR,Tanquinho,BA
BR,Taperoá,BA
BR,Tapiramutá,BA
BR,Teixeira de Freitas,BA
BR,Teodoro Sampaio,BA
BR,Teofilândia,BA
BR,Teolândia,BA
BR,Terra Nova,BA
BR,Tremedal,BA
BR,Tucano,BA
BR,Uauá,BA
BR,Ubaíra,BA
BR,Ubaitaba,BA
BR,Ubatã,BA
BR,Uibaí,BA
BR,Umburanas,BA
BR,Una,BA
BR,Urandi,BA
BR,Uruçuca,BA
BR,Utinga,BA
BR,Valença,BA
BR,Valente,BA
BR,Várzea da Roça,BA
BR,Várzea do Poço,BA
BR,Várzea Nova,BA
BR,Varzedo,BA
BR,Vera Cruz,BA
BR,Vereda,BA
BR,Vitória da Conquista,BA
BR,Wagner,BA
BR,Wanderley,BA
BR,Wenceslau Guimarães,BA
BR,Xique-Xique,BA
BR,Abadia dos Dourados,MG
BR,Abaeté,MG
BR,Abre Campo,MG
BR,Acaiaca,MG
BR,Açucena,MG
BR,Água Boa,MG
BR,Água Comprida,MG
BR,Aguanil,MG
BR,Águas Formosas,MG
BR,Águas Vermelhas,MG
BR,Aimorés,MG
BR,Aiuruoca,MG
BR,Alagoa,MG
BR,Albertina,MG
BR,Além Paraíba,MG
BR,Alfenas,MG
BR,Alfredo Vasconcelos,MG
BR,Almenara,MG
BR,Alpercata,MG
BR,Alpinópolis,MG
BR,Alterosa,MG
BR,Alto Caparaó,MG
BR,Alto Rio Doce,MG
BR,Alvarenga,MG
BR,Alvinópolis,MG
BR,Alvorada de Minas,MG
BR,Amparo do Serra,MG
BR,Andradas,MG
BR,Cachoeira de Pajeú,MG
BR,Andrelândia,MG
BR,Angelândia,MG
BR,Antônio Carlos,MG
BR,Antônio Dias,MG
BR,Antônio Prado de Minas,MG
BR,Araçaí,MG
BR,Aracitaba,MG
BR,Araçuaí,MG
BR,Araguari,MG
BR,Arantina,MG
BR,Araponga,MG
BR,Araporã,MG
BR,Arapuá,MG
BR,Araújos,MG
BR,Araxá,MG
BR,Arceburgo,MG
BR,Arcos,MG
BR,Areado,MG
BR,Argirita,MG
BR,Aricanduva,MG
BR,Arinos,MG
BR,Astolfo Dutra,MG
BR,Ataléia,MG
BR,Augusto de Lima,MG
BR,Baependi,MG
BR,Baldim,MG
BR,Bambuí,MG
BR,Bandeira,MG
BR,Bandeira do Sul,MG
BR,Barão de Cocais,MG
BR,Barão de Monte Alto,MG
BR,Barbacena,MG
BR,Barra Longa,MG
BR,Barroso,MG
BR,Bela Vista de Minas,MG
BR,Belmiro Braga,MG
BR,Belo Horizonte,MG
BR,Belo Oriente,MG
BR,Belo Vale,MG
BR,Berilo,MG
BR,Bertópolis,MG
BR,Berizal,MG
BR,Betim,MG
BR,Bias Fortes,MG
BR,Bicas,MG
BR,Biquinhas,MG
BR,Boa Esperança,MG
BR,Bocaina de Minas,MG
BR,Bocaiúva,MG
BR,Bom Despacho,MG
BR,Bom Jardim de Minas,MG
BR,Bom Jesus da Penha,MG
BR,Bom Jesus do Amparo,MG
BR,Bom Jesus do Galho,MG
BR,Bom Repouso,MG
BR,Bom Sucesso,MG
BR,Bonfim,MG
BR,Bonfinópolis de Minas,MG
BR,Bonito de Minas,MG
BR,Borda da Mata,MG
BR,Botelhos,MG
BR,Botumirim,MG
BR,Brasilândia de Minas,MG
BR,Brasília de Minas,MG
BR,Brás Pires,MG
BR,Braúnas,MG
BR,Brazópolis,MG
BR,Brumadinho,MG
BR,Bueno Brandão,MG
BR,Buenópolis,MG
BR,Bugre,MG
BR,Buritis,MG
BR,Buritizeiro,MG
BR,Cabeceira Grande,MG
BR,Cabo Verde,MG
BR,Cachoeira da Prata,MG
BR,Cachoeira de Minas,MG
BR,Cachoeira Dourada,MG
BR,Caetanópolis,MG
BR,Caeté,MG
BR,Caiana,MG
BR,Cajuri,MG
BR,Caldas,MG
BR,Camacho,MG
BR,Camanducaia,MG
BR,Cambuí,MG
BR,Cambuquira,MG
BR,Campanário,MG
BR,Campanha,MG
BR,Campestre,MG
BR,Campina Verde,MG
BR,Campo Azul,MG
BR,Campo Belo,MG
BR,Campo do Meio,MG
BR,Campo Florido,MG
BR,Campos Altos,MG
BR,Campos Gerais,MG
BR,Canaã,MG
BR,Canápolis,MG
BR,Cana Verde,MG
BR,Candeias,MG
BR,Cantagalo,MG
BR,Caparaó,MG
BR,Capela Nova,MG
BR,Capelinha,MG
BR,Capetinga,MG
BR,Capim Branco,MG
BR,Capinópolis,MG
BR,Capitão Andrade,MG
BR,Capitão Enéas,MG
BR,Capitólio,MG
BR,Caputira,MG
BR,Caraí,MG
BR,Caranaíba,MG
BR,Carandaí,MG
BR,Carangola,MG
BR,Caratinga,MG
BR,Carbonita,MG
BR,Careaçu,MG
BR,Carlos Chagas,MG
BR,Carmésia,MG
BR,Carmo da Cachoeira,MG
BR,Carmo da Mata,MG
BR,Carmo de Minas,MG
BR,Carmo do Cajuru,MG
BR,Carmo do Paranaíba,MG
BR,Carmo do Rio Claro,MG
BR,Carmópolis de Minas,MG
BR,Carneirinho,MG
BR,Carrancas,MG
BR,Carvalhópolis,MG
BR,Carvalhos,MG
BR,Casa Grande,MG
BR,Cascalho Rico,MG
BR,Cássia,MG
BR,Conceição da Barra de Minas,MG
BR,Cataguases,MG
BR,Catas Altas,MG
BR,Catas Altas da Noruega,MG
BR,Catuji,MG
BR,Catuti,MG
BR,Caxambu,MG
BR,Cedro do Abaeté,MG
BR,Central de Minas,MG
BR,Centralina,MG
BR,Chácara,MG
BR,Chalé,MG
BR,Chapada do Norte,MG
BR,Chapada Gaúcha,MG
BR,Chiador,MG
BR,Cipotânea,MG
BR,Claraval,MG
BR,Claro dos Poções,MG
BR,Cláudio,MG
BR,Coimbra,MG
BR,Coluna,MG
BR,Comendador Gomes,MG
BR,Comercinho,MG
BR,Conceição da Aparecida,MG
BR,Conceição das Pedras,MG
BR,Conceição das Alagoas,MG
BR,Conceição de Ipanema,MG
BR,Conceição do Mato Dentro,MG
BR,Conceição do Pará,MG
BR,Conceição do Rio Verde,MG
BR,Conceição dos Ouros,MG
BR,Cônego Marinho,MG
BR,Confins,MG
BR,Congonhal,MG
BR,Congonhas,MG
BR,Congonhas do Norte,MG
BR,Conquista,MG
BR,Conselheiro Lafaiete,MG
BR,Conselheiro Pena,MG
BR,Consolação,MG
BR,Contagem,MG
BR,Coqueiral,MG
BR,Coração de Jesus,MG
BR,Cordisburgo,MG
BR,Cordislândia,MG
BR,Corinto,MG
BR,Coroaci,MG
BR,Coromandel,MG
BR,Coronel Fabriciano,MG
BR,Coronel Murta,MG
BR,Coronel Pacheco,MG
BR,Coronel Xavier Chaves,MG
BR,Córrego Danta,MG
BR,Córrego do Bom Jesus,MG
BR,Córrego Fundo,MG
BR,Córrego Novo,MG
BR,Couto de Magalhães de Minas,MG
BR,Crisólita,MG
BR,Cristais,MG
BR,Cristália,MG
BR,Cristiano Otoni,MG
BR,Cristina,MG
BR,Crucilândia,MG
BR,Cruzeiro da Fortaleza,MG
BR,Cruzília,MG
BR,Cuparaque,MG
BR,Curral de Dentro,MG
BR,Curvelo,MG
BR,Datas,MG
BR,Delfim Moreira,MG
BR,Delfinópolis,MG
BR,Delta,MG
BR,Descoberto,MG
BR,Desterro de Entre Rios,MG
BR,Desterro do Melo,MG
BR,Diamantina,MG
BR,Diogo de Vasconcelos,MG
BR,Dionísio,MG
BR,Divinésia,MG
BR,Divino,MG
BR,Divino das Laranjeiras,MG
BR,Divinolândia de Minas,MG
BR,Divinópolis,MG
BR,Divisa Alegre,MG
BR,Divisa Nova,MG
BR,Divisópolis,MG
BR,Dom Bosco,MG
BR,Dom Cavati,MG
BR,Dom Joaquim,MG
BR,Dom Silvério,MG
BR,Dom Viçoso,MG
BR,Dona Eusébia,MG
BR,Dores de Campos,MG
BR,Dores de Guanhães,MG
BR,Dores do Indaiá,MG
BR,Dores do Turvo,MG
BR,Doresópolis,MG
BR,Douradoquara,MG
BR,Durandé,MG
BR,Elói Mendes,MG
BR,Engenheiro Caldas,MG
BR,Engenheiro Navarro,MG
BR,Entre Folhas,MG
BR,Entre Rios de Minas,MG
BR,Ervália,MG
BR,Esmeraldas,MG
BR,Espera Feliz,MG
BR,Espinosa,MG
BR,Espírito Santo do Dourado,MG
BR,Estiva,MG
BR,Estrela Dalva,MG
BR,Estrela do Indaiá,MG
BR,Estrela do Sul,MG
BR,Eugenópolis,MG
BR,Ewbank da Câmara,MG
BR,Extrema,MG
BR,Fama,MG
BR,Faria Lemos,MG
BR,Felício dos Santos,MG
BR,São Gonçalo do Rio Preto,MG
BR,Felisburgo,MG
BR,Felixlândia,MG
BR,Fernandes Tourinho,MG
BR,Ferros,MG
BR,Fervedouro,MG
BR,Florestal,MG
BR,Formiga,MG
BR,Formoso,MG
BR,Fortaleza de Minas,MG
BR,Fortuna de Minas,MG
BR,Francisco Badaró,MG
BR,Francisco Dumont,MG
BR,Francisco Sá,MG
BR,Franciscópolis,MG
BR,Frei Gaspar,MG
BR,Frei Inocêncio,MG
BR,Frei Lagonegro,MG
BR,Fronteira,MG
BR,Fronteira dos Vales,MG
BR,Fruta de Leite,MG
BR,Frutal,MG
BR,Funilândia,MG
BR,Galiléia,MG
BR,Gameleiras,MG
BR,Glaucilândia,MG
BR,Goiabeira,MG
BR,Goianá,MG
BR,Gonçalves,MG
BR,Gonzaga,MG
BR,Gouveia,MG
BR,Governador Valadares,MG
BR,Grão Mogol,MG
BR,Grupiara,MG
BR,Guanhães,MG
BR,Guapé,MG
BR,Guaraciaba,MG
BR,Guaraciama,MG
BR,Guaranésia,MG
BR,Guarani,MG
BR,Guarará,MG
BR,Guarda-Mor,MG
BR,Guaxupé,MG
BR,Guidoval,MG
BR,Guimarânia,MG
BR,Guiricema,MG
BR,Gurinhatã,MG
BR,Heliodora,MG
BR,Iapu,MG
BR,Ibertioga,MG
BR,Ibiá,MG
BR,Ibiaí,MG
BR,Ibiracatu,MG
BR,Ibiraci,MG
BR,Ibirité,MG
BR,Ibitiúra de Minas,MG
BR,Ibituruna,MG
BR,Icaraí de Minas,MG
BR,Igarapé,MG
BR,Igaratinga,MG
BR,Iguatama,MG
BR,Ijaci,MG
BR,Ilicínea,MG
BR,Imbé de Minas,MG
BR,Inconfidentes,MG
BR,Indaiabira,MG
BR,Indianópolis,MG
BR,Ingaí,MG
BR,Inhapim,MG
BR,Inhaúma,MG
BR,Inimutaba,MG
BR,Ipaba,MG
BR,Ipanema,MG
BR,Ipatinga,MG
BR,Ipiaçu,MG
BR,Ipuiúna,MG
BR,Iraí de Minas,MG
BR,Itabira,MG
BR,Itabirinha,MG
BR,Itabirito,MG
BR,Itacambira,MG
BR,Itacarambi,MG
BR,Itaguara,MG
BR,Itaipé,MG
BR,Itajubá,MG
BR,Itamarandiba,MG
BR,Itamarati de Minas,MG
BR,Itambacuri,MG
BR,Itambé do Mato Dentro,MG
BR,Itamogi,MG
BR,Itamonte,MG
BR,Itanhandu,MG
BR,Itanhomi,MG
BR,Itaobim,MG
BR,Itapagipe,MG
BR,Itapecerica,MG
BR,Itapeva,MG
BR,Itatiaiuçu,MG
BR,Itaú de Minas,MG
BR,Itaúna,MG
BR,Itaverava,MG
BR,Itinga,MG
BR,Itueta,MG
BR,Ituiutaba,MG
BR,Itumirim,MG
BR,Iturama,MG
BR,Itutinga,MG
BR,Jaboticatubas,MG
BR,Jacinto,MG
BR,Jacuí,MG
BR,Jacutinga,MG
BR,Jaguaraçu,MG
BR,Jaíba,MG
BR,Jampruca,MG
BR,Janaúba,MG
BR,Januária,MG
BR,Japaraíba,MG
BR,Japonvar,MG
BR,Jeceaba,MG
BR,Jenipapo de Minas,MG
BR,Jequeri,MG
BR,Jequitaí,MG
BR,Jequitibá,MG
BR,Jequitinhonha,MG
BR,Jesuânia,MG
BR,Joaíma,MG
BR,Joanésia,MG
BR,João Monlevade,MG
BR,João Pinheiro,MG
BR,Joaquim Felício,MG
BR,Jordânia,MG
BR,José Gonçalves de Minas,MG
BR,José Raydan,MG
BR,Josenópolis,MG
BR,Nova União,MG
BR,Juatuba,MG
BR,Juiz de Fora,MG
BR,Juramento,MG
BR,Juruaia,MG
BR,Juvenília,MG
BR,Ladainha,MG
BR,Lagamar,MG
BR,Lagoa da Prata,MG
BR,Lagoa dos Patos,MG
BR,Lagoa Dourada,MG
BR,Lagoa Formosa,MG
BR,Lagoa Grande,MG
BR,Lagoa Santa,MG
BR,Lajinha,MG
BR,Lambari,MG
BR,Lamim,MG
BR,Laranjal,MG
BR,Lassance,MG
BR,Lavras,MG
BR,Leandro Ferreira,MG
BR,Leme do Prado,MG
BR,Leopoldina,MG
BR,Liberdade,MG
BR,Lima Duarte,MG
BR,Limeira do Oeste,MG
BR,Lontra,MG
BR,Luisburgo,MG
BR,Luislândia,MG
BR,Luminárias,MG
BR,Luz,MG
BR,Machacalis,MG
BR,Machado,MG
BR,Madre de Deus de Minas,MG
BR,Malacacheta,MG
BR,Mamonas,MG
BR,Manga,MG
BR,Manhuaçu,MG
BR,Manhumirim,MG
BR,Mantena,MG
BR,Maravilhas,MG
BR,Mar de Espanha,MG
BR,Maria da Fé,MG
BR,Mariana,MG
BR,Marilac,MG
BR,Mário Campos,MG
BR,Maripá de Minas,MG
BR,Marliéria,MG
BR,Marmelópolis,MG
BR,Martinho Campos,MG
BR,Martins Soares,MG
BR,Mata Verde,MG
BR,Materlândia,MG
BR,Mateus Leme,MG
BR,Matias Barbosa,MG
BR,Matias Cardoso,MG
BR,Matipó,MG
BR,Mato Verde,MG
BR,Matozinhos,MG
BR,Matutina,MG
BR,Medeiros,MG
BR,Medina,MG
BR,Mendes Pimentel,MG
BR,Mercês,MG
BR,Mesquita,MG
BR,Minas Novas,MG
BR,Minduri,MG
BR,Mirabela,MG
BR,Miradouro,MG
BR,Miraí,MG
BR,Miravânia,MG
BR,Moeda,MG
BR,Moema,MG
BR,Monjolos,MG
BR,Monsenhor Paulo,MG
BR,Montalvânia,MG
BR,Monte Alegre de Minas,MG
BR,Monte Azul,MG
BR,Monte Belo,MG
BR,Monte Carmelo,MG
BR,Monte Formoso,MG
BR,Monte Santo de Minas,MG
BR,Montes Claros,MG
BR,Monte Sião,MG
BR,Montezuma,MG
BR,Morada Nova de Minas,MG
BR,Morro da Garça,MG
BR,Morro do Pilar,MG
BR,Munhoz,MG
BR,Muriaé,MG
BR,Mutum,MG
BR,Muzambinho,MG
BR,Nacip Raydan,MG
BR,Nanuque,MG
BR,Naque,MG
BR,Natalândia,MG
BR,Natércia,MG
BR,Nazareno,MG
BR,Nepomuceno,MG
BR,Ninheira,MG
BR,Nova Belém,MG
BR,Nova Era,MG
BR,Nova Lima,MG
BR,Nova Módica,MG
BR,Nova Ponte,MG
BR,Nova Porteirinha,MG
BR,Nova Resende,MG
BR,Nova Serrana,MG
BR,Novo Cruzeiro,MG
BR,Novo Oriente de Minas,MG
BR,Novorizonte,MG
BR,Olaria,MG
BR,Olhos-D'Água,MG
BR,Olímpio Noronha,MG
BR,Oliveira,MG
BR,Oliveira Fortes,MG
BR,Onça de Pitangui,MG
BR,Oratórios,MG
BR,Orizânia,MG
BR,Ouro Branco,MG
BR,Ouro Fino,MG
BR,Ouro Preto,MG
BR,Ouro Verde de Minas,MG
BR,Padre Carvalho,MG
BR,Padre Paraíso,MG
BR,Paineiras,MG
BR,Pains,MG
BR,Pai Pedro,MG
BR,Paiva,MG
BR,Palma,MG
BR,Palmópolis,MG
BR,Papagaios,MG
BR,Paracatu,MG
BR,Pará de Minas,MG
BR,Paraguaçu,MG
BR,Paraisópolis,MG
BR,Paraopeba,MG
BR,Passabém,MG
BR,Passa Quatro,MG
BR,Passa Tempo,MG
BR,Passa-Vinte,MG
BR,Passos,MG
BR,Patis,MG
BR,Patos de Minas,MG
BR,Patrocínio,MG
BR,Patrocínio do Muriaé,MG
BR,Paula Cândido,MG
BR,Paulistas,MG
BR,Pavão,MG
BR,Peçanha,MG
BR,Pedra Azul,MG
BR,Pedra Bonita,MG
BR,Pedra do Anta,MG
BR,Pedra do Indaiá,MG
BR,Pedra Dourada,MG
BR,Pedralva,MG
BR,Pedras de Maria da Cruz,MG
BR,Pedrinópolis,MG
BR,Pedro Leopoldo,MG
BR,Pedro Teixeira,MG
BR,Pequeri,MG
BR,Pequi,MG
BR,Perdigão,MG
BR,Perdizes,MG
BR,Perdões,MG
BR,Periquito,MG
BR,Pescador,MG
BR,Piau,MG
BR,Piedade de Caratinga,MG
BR,Piedade de Ponte Nova,MG
BR,Piedade do Rio Grande,MG
BR,Piedade dos Gerais,MG
BR,Pimenta,MG
BR,Pingo-D'Água,MG
BR,Pintópolis,MG
BR,Piracema,MG
BR,Pirajuba,MG
BR,Piranga,MG
BR,Piranguçu,MG
BR,Piranguinho,MG
BR,Pirapetinga,MG
BR,Pirapora,MG
BR,Piraúba,MG
BR,Pitangui,MG
BR,Piumhi,MG
BR,Planura,MG
BR,Poço Fundo,MG
BR,Poços de Caldas,MG
BR,Pocrane,MG
BR,Pompéu,MG
BR,Ponte Nova,MG
BR,Ponto Chique,MG
BR,Ponto dos Volantes,MG
BR,Porteirinha,MG
BR,Porto Firme,MG
BR,Poté,MG
BR,Pouso Alegre,MG
BR,Pouso Alto,MG
BR,Prados,MG
BR,Prata,MG
BR,Pratápolis,MG
BR,Pratinha,MG
BR,Presidente Bernardes,MG
BR,Presidente Juscelino,MG
BR,Presidente Kubitschek,MG
BR,Presidente Olegário,MG
BR,Alto Jequitibá,MG
BR,Prudente de Morais,MG
BR,Quartel Geral,MG
BR,Queluzito,MG
BR,Raposos,MG
BR,Raul Soares,MG
BR,Recreio,MG
BR,Reduto,MG
BR,Resende Costa,MG
BR,Resplendor,MG
BR,Ressaquinha,MG
BR,Riachinho,MG
BR,Riacho dos Machados,MG
BR,Ribeirão das Neves,MG
BR,Ribeirão Vermelho,MG
BR,Rio Acima,MG
BR,Rio Casca,MG
BR,Rio Doce,MG
BR,Rio do Prado,MG
BR,Rio Espera,MG
BR,Rio Manso,MG
BR,Rio Novo,MG
BR,Rio Paranaíba,MG
BR,Rio Pardo de Minas,MG
BR,Rio Piracicaba,MG
BR,Rio Pomba,MG
BR,Rio Preto,MG
BR,Rio Vermelho,MG
BR,Ritápolis,MG
BR,Rochedo de Minas,MG
BR,Rodeiro,MG
BR,Romaria,MG
BR,Rosário da Limeira,MG
BR,Rubelita,MG
BR,Rubim,MG
BR,Sabará,MG
BR,Sabinópolis,MG
BR,Sacramento,MG
BR,Salinas,MG
BR,Salto da Divisa,MG
BR,Santa Bárbara,MG
BR,Santa Bárbara do Leste,MG
BR,Santa Bárbara do Monte Verde,MG
BR,Santa Bárbara do Tugúrio,MG
BR,Santa Cruz de Minas,MG
BR,Santa Cruz de Salinas,MG
BR,Santa Cruz do Escalvado,MG
BR,Santa Efigênia de Minas,MG
BR,Santa Fé de Minas,MG
BR,Santa Helena de Minas,MG
BR,Santa Juliana,MG
BR,Santa Luzia,MG
BR,Santa Margarida,MG
BR,Santa Maria de Itabira,MG
BR,Santa Maria do Salto,MG
BR,Santa Maria do Suaçuí,MG
BR,Santana da Vargem,MG
BR,Santana de Cataguases,MG
BR,Santana de Pirapama,MG
BR,Santana do Deserto,MG
BR,Santana do Garambéu,MG
BR,Santana do Jacaré,MG
BR,Santana do Manhuaçu,MG
BR,Santana do Paraíso,MG
BR,Santana do Riacho,MG
BR,Santana dos Montes,MG
BR,Santa Rita de Caldas,MG
BR,Santa Rita de Jacutinga,MG
BR,Santa Rita de Minas,MG
BR,Santa Rita de Ibitipoca,MG
BR,Santa Rita do Itueto,MG
BR,Santa Rita do Sapucaí,MG
BR,Santa Rosa da Serra,MG
BR,Santa Vitória,MG
BR,Santo Antônio do Amparo,MG
BR,Santo Antônio do Aventureiro,MG
BR,Santo Antônio do Grama,MG
BR,Santo Antônio do Itambé,MG
BR,Santo Antônio do Jacinto,MG
BR,Santo Antônio do Monte,MG
BR,Santo Antônio do Retiro,MG
BR,Santo Antônio do Rio Abaixo,MG
BR,Santo Hipólito,MG
BR,Santos Dumont,MG
BR,São Bento Abade,MG
BR,São Brás do Suaçuí,MG
BR,São Domingos das Dores,MG
BR,São Domingos do Prata,MG
BR,São Félix de Minas,MG
BR,São Francisco,MG
BR,São Francisco de Paula,MG
BR,São Francisco de Sales,MG
BR,São Francisco do Glória,MG
BR,São Geraldo,MG
BR,São Geraldo da Piedade,MG
BR,São Geraldo do Baixio,MG
BR,São Gonçalo do Abaeté,MG
BR,São Gonçalo do Pará,MG
BR,São Gonçalo do Rio Abaixo,MG
BR,São Gonçalo do Sapucaí,MG
BR,São Gotardo,MG
BR,São João Batista do Glória,MG
BR,São João da Lagoa,MG
BR,São João da Mata,MG
BR,São João da Ponte,MG
BR,São João das Missões,MG
BR,São João del Rei,MG
BR,São João do Manhuaçu,MG
BR,São João do Manteninha,MG
BR,São João do Oriente,MG
BR,São João do Pacuí,MG
BR,São João do Paraíso,MG
BR,São João Evangelista,MG
BR,São João Nepomuceno,MG
BR,São Joaquim de Bicas,MG
BR,São José da Barra,MG
BR,São José da Lapa,MG
BR,São José da Safira,MG
BR,São José da Varginha,MG
BR,São José do Alegre,MG
BR,São José do Divino,MG
BR,São José do Goiabal,MG
BR,São José do Jacuri,MG
BR,São José do Mantimento,MG
BR,São Lourenço,MG
BR,São Miguel do Anta,MG
BR,São Pedro da União,MG
BR,São Pedro dos Ferros,MG
BR,São Pedro do Suaçuí,MG
BR,São Romão,MG
BR,São Roque de Minas,MG
BR,São Sebastião da Bela Vista,MG
BR,São Sebastião da Vargem Alegre,MG
BR,São Sebastião do Anta,MG
BR,São Sebastião do Maranhão,MG
BR,São Sebastião do Oeste,MG
BR,São Sebastião do Paraíso,MG
BR,São Sebastião do Rio Preto,MG
BR,São Sebastião do Rio Verde,MG
BR,São Tiago,MG
BR,São Tomás de Aquino,MG
BR,São Thomé das Letras,MG
BR,São Vicente de Minas,MG
BR,Sapucaí-Mirim,MG
BR,Sardoá,MG
BR,Sarzedo,MG
BR,Setubinha,MG
BR,Sem-Peixe,MG
BR,Senador Amaral,MG
BR,Senador Cortes,MG
BR,Senador Firmino,MG
BR,Senador José Bento,MG
BR,Senador Modestino Gonçalves,MG
BR,Senhora de Oliveira,MG
BR,Senhora do Porto,MG
BR,Senhora dos Remédios,MG
BR,Sericita,MG
BR,Seritinga,MG
BR,Serra Azul de Minas,MG
BR,Serra da Saudade,MG
BR,Serra dos Aimorés,MG
BR,Serra do Salitre,MG
BR,Serrania,MG
BR,Serranópolis de Minas,MG
BR,Serranos,MG
BR,Serro,MG
BR,Sete Lagoas,MG
BR,Silveirânia,MG
BR,Silvianópolis,MG
BR,Simão Pereira,MG
BR,Simonésia,MG
BR,Sobrália,MG
BR,Soledade de Minas,MG
BR,Tabuleiro,MG
BR,Taiobeiras,MG
BR,Taparuba,MG
BR,Tapira,MG
BR,Tapiraí,MG
BR,Taquaraçu de Minas,MG
BR,Tarumirim,MG
BR,Teixeiras,MG
BR,Teófilo Otoni,MG
BR,Timóteo,MG
BR,Tiradentes,MG
BR,Tiros,MG
BR,Tocantins,MG
BR,Tocos do Moji,MG
BR,Toledo,MG
BR,Tombos,MG
BR,Três Corações,MG
BR,Três Marias,MG
BR,Três Pontas,MG
BR,Tumiritinga,MG
BR,Tupaciguara,MG
BR,Turmalina,MG
BR,Turvolândia,MG
BR,Ubá,MG
BR,Ubaí,MG
BR,Ubaporanga,MG
BR,Uberaba,MG
BR,Uberlândia,MG
BR,Umburatiba,MG
BR,Unaí,MG
BR,União de Minas,MG
BR,Uruana de Minas,MG
BR,Urucânia,MG
BR,Urucuia,MG
BR,Vargem Alegre,MG
BR,Vargem Bonita,MG
BR,Vargem Grande do Rio Pardo,MG
BR,Varginha,MG
BR,Varjão de Minas,MG
BR,Várzea da Palma,MG
BR,Varzelândia,MG
BR,Vazante,MG
BR,Verdelândia,MG
BR,Veredinha,MG
BR,Veríssimo,MG
BR,Vermelho Novo,MG
BR,Vespasiano,MG
BR,Viçosa,MG
BR,Vieiras,MG
BR,Mathias Lobato,MG
BR,Virgem da Lapa,MG
BR,Virgínia,MG
BR,Virginópolis,MG
BR,Virgolândia,MG
BR,Visconde do Rio Branco,MG
BR,Volta Grande,MG
BR,Wenceslau Braz,MG
BR,Afonso Cláudio,ES
BR,Águia Branca,ES
BR,Água Doce do Norte,ES
BR,Alegre,ES
BR,Alfredo Chaves,ES
BR,Alto Rio Novo,ES
BR,Anchieta,ES
BR,Apiacá,ES
BR,Aracruz,ES
BR,Atilio Vivacqua,ES
BR,Baixo Guandu,ES
BR,Barra de São Francisco,ES
BR,Boa Esperança,ES
BR,Bom Jesus do Norte,ES
BR,Brejetuba,ES
BR,Cachoeiro de Itapemirim,ES
BR,Cariacica,ES
BR,Castelo,ES
BR,Colatina,ES
BR,Conceição da Barra,ES
BR,Conceição do Castelo,ES
BR,Divino de São Lourenço,ES
BR,Domingos Martins,ES
BR,Dores do Rio Preto,ES
BR,Ecoporanga,ES
BR,Fundão,ES
BR,Governador Lindenberg,ES
BR,Guaçuí,ES
BR,Guarapari,ES
BR,Ibatiba,ES
BR,Ibiraçu,ES
BR,Ibitirama,ES
BR,Iconha,ES
BR,Irupi,ES
BR,Itaguaçu,ES
BR,Itapemirim,ES
BR,Itarana,ES
BR,Iúna,ES
BR,Jaguaré,ES
BR,Jerônimo Monteiro,ES
BR,João Neiva,ES
BR,Laranja da Terra,ES
BR,Linhares,ES
BR,Mantenópolis,ES
BR,Marataízes,ES
BR,Marechal Floriano,ES
BR,Marilândia,ES
BR,Mimoso do Sul,ES
BR,Montanha,ES
BR,Mucurici,ES
BR,Muniz Freire,ES
BR,Muqui,ES
BR,Nova Venécia,ES
BR,Pancas,ES
BR,Pedro Canário,ES
BR,Pinheiros,ES
BR,Piúma,ES
BR,Ponto Belo,ES
BR,Presidente Kennedy,ES
BR,Rio Bananal,ES
BR,Rio Novo do Sul,ES
BR,Santa Leopoldina,ES
BR,Santa Maria de Jetibá,ES
BR,Santa Teresa,ES
BR,São Domingos do Norte,ES
BR,São Gabriel da Palha,ES
BR,São José do Calçado,ES
BR,São Mateus,ES
BR,São Roque do Canaã,ES
BR,Serra,ES
BR,Sooretama,ES
BR,Vargem Alta,ES
BR,Venda Nova do Imigrante,ES
BR,Viana,ES
BR,Vila Pavão,ES
BR,Vila Valério,ES
BR,Vila Velha,ES
BR,Vitória,ES
BR,Angra dos Reis,RJ
BR,Aperibé,RJ
BR,Araruama,RJ
BR,Areal,RJ
BR,Armação dos Búzios,RJ
BR,Arraial do Cabo,RJ
BR,Barra do Piraí,RJ
BR,Barra Mansa,RJ
BR,Belford Roxo,RJ
BR,Bom Jardim,RJ
BR,Bom Jesus do Itabapoana,RJ
BR,Cabo Frio,RJ
BR,Cachoeiras de Macacu,RJ
BR,Cambuci,RJ
BR,Carapebus,RJ
BR,Comendador Levy Gasparian,RJ
BR,Campos dos Goytacazes,RJ
BR,Cantagalo,RJ
BR,Cardoso Moreira,RJ
BR,Carmo,RJ
BR,Casimiro de Abreu,RJ
